,simulation_id,p,ver,initialization,hidden_size,corpus_seed,training_seed,regularization,regularization_lambda,learning_rate,num_epochs,dropout,validation_ratio,early_stop_patience,train_size,training_loss,validation_loss,G,D:G,test_accuracy,first_n_failure,eval_params
1065,e0658735,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.0,0.05,10.0,1000,87.88947296142580,1.188675880432130,4055,1728874.5213273800,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1066,58d92147,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.0,0.05,10.0,5000,87.88898468017580,1.188675880432130,4055,1728874.5213273800,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1126,3fa18ce9,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.2,0.05,10.0,5000,44.51582336425780,1.188676118850710,4081,1728874.8820011400,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1077,36efd861,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.2,0.05,10.0,1000,87.88957214355470,1.1886762380600000,4055,1728877.0460437000,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1078,9aa6ebca,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.2,0.05,10.0,5000,87.8893814086914,1.1886764764785800,4065,1728877.406717460,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1090,cbe55ee3,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.4,0.05,10.0,5000,87.89060974121090,1.1886769533157300,4081,1728875.9640224200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1138,230adebe,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.4,0.05,10.0,5000,44.51704788208010,1.1886769533157300,4079,1728877.406717460,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1123,4def72ce,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.2,0.05,2.0,10000,44.93733215332030,1.189491868019100,4059,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1063,85cbff09,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.0,0.05,2.0,10000,88.74657440185550,1.1894919872283900,4055,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1075,fe1c4b1f,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.2,0.05,2.0,10000,88.73973083496090,1.1894919872283900,4055,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1087,fa63bf78,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.4,0.05,2.0,10000,88.73711395263670,1.1894919872283900,4059,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1099,75aae2ae,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.6,0.05,2.0,10000,88.74012756347660,1.1894919872283900,4059,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1111,da796d28,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.0,0.05,2.0,10000,44.944175720214800,1.1894919872283900,4055,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1135,9bacd73c,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.4,0.05,2.0,10000,44.934715270996100,1.189492106437680,4059,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1147,8154246f,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.6,0.05,2.0,10000,44.9377326965332,1.189492106437680,4059,1725917.35716732,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
904,d6fb575d,0.3,8,normal,3,100,300,L2,1.0,0.001,20000,0.6,0.05,2.0,500,61.0313720703125,1.190798282623290,3503,1670643.7427395000,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1151,2214aedb,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.6,0.05,10.0,10000,44.497676849365200,1.191385269165040,4053,1728872.1769479400,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1127,1f018b05,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.2,0.05,10.0,10000,44.51015853881840,1.1913862228393600,4065,1728871.4556004200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1139,ff1a2e50,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.4,0.05,10.0,10000,44.50606155395510,1.1913864612579300,4059,1728872.3572848200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1115,687fdee5,0.3,8,normal,3,100,400,L1,0.5,0.001,20000,0.0,0.05,10.0,10000,44.51536560058590,1.1913869380950900,4057,1728874.3409905000,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1103,c5f3730c,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.6,0.05,10.0,10000,87.87123107910160,1.1913875341415400,4055,1728874.5213273800,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1079,1cc8fdb2,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.2,0.05,10.0,10000,87.88372039794920,1.1913881301879900,4055,1728874.5213273800,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1091,4a6dfbec,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.4,0.05,10.0,10000,87.8796157836914,1.1913881301879900,4055,1728874.5213273800,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1067,5a12150b,0.3,8,normal,3,100,400,L1,1.0,0.001,20000,0.0,0.05,10.0,10000,87.88893127441410,1.1913883686065700,4055,1728874.5213273800,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1783,ce0afa15,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.0,0.05,2.0,10000,11.042218208313000,1.1945130825042700,2399,1710859.4080149200,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1819,bdc0d18e,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.6,0.05,2.0,10000,11.049022674560500,1.1946085691452000,2397,1709189.849178850,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1823,8e0b6de4,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.6,0.05,10.0,10000,10.804221153259300,1.194611668586730,2421,1713084.945452370,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1807,1730a6ff,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.4,0.05,2.0,10000,11.036518096923800,1.1946855783462500,2389,1709948.1657597200,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1811,c055cfe2,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.4,0.05,10.0,10000,10.802124977111800,1.194846749305730,2411,1713892.3136646300,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1787,644fcf65,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.0,0.05,10.0,10000,10.471924781799300,1.1950386762619000,2385,1718851.7582045700,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1795,91b8c9f0,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.2,0.05,2.0,10000,11.066361427307100,1.1953107118606600,2365,1709921.8365752200,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1822,c0e714e2,0.3,8,uniform,3,100,100,L1,0.5,0.001,20000,0.6,0.05,10.0,5000,10.290532112121600,1.1958874464035000,2287,1718718.3089132800,0.002,2,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
